Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
229,16:21:09:625,-3.52E-05,-6.69E-07,0.006373462,0.00018942,0.120727627,0.087952849,1.060185363,0.71072064,7.2852296800062710e-001,8.7816301131750016e+000
230,16:21:10:153,-8.71E-06,-2.54E-05,0.00639981,0.00020084,0.119724788,0.087207862,1.052216033,0.710157191,7.2840272276846840e-001,8.7886230624597506e+000
231,16:21:10:680,-2.08E-05,4.6217E-05,0.006376548,0.000293395,0.119957195,0.087553289,1.053967026,0.711727134,7.2987109212570278e-001,8.7861926904716565e+000
232,16:21:11:207,-3.50E-05,-1.38E-05,0.006404083,0.000204885,0.119057747,0.086583262,1.046138127,0.709131737,7.2723752707623568e-001,8.7868127258126698e+000
233,16:21:11:733,-1.95E-07,-1.86E-06,0.006264042,0.000273884,0.116947884,0.085061482,1.025931321,0.709629858,7.2734519647882179e-001,8.7725513628495584e+000
234,16:21:12:259,-0.000138334,-8.73E-05,0.006184536,0.000274122,0.115924149,0.084313814,1.017960959,0.70882162,7.2731880845883901e-001,8.7812674707452469e+000
235,16:21:12:786,2.88064E-06,-2.33E-05,0.006155346,0.00025247,0.115312993,0.084067152,1.014006752,0.710377653,7.2903451517301010e-001,8.7935168844914653e+000
236,16:21:13:314,-6.11E-06,2.09885E-05,0.006148227,0.000178714,0.114246628,0.0832444,1.004412883,0.710535054,7.2863769885800123e-001,8.7916195382240492e+000
237,16:21:13:840,3.19777E-05,3.64587E-05,0.005994697,0.000237957,0.112307287,0.081744227,0.986727236,0.709869791,7.2786218306289241e-001,8.7859591414993687e+000
238,16:21:14:367,-1.44E-05,2.95566E-05,0.005976664,0.000328135,0.111075713,0.080814432,0.975754395,0.70926846,7.2756167422169138e-001,8.7845881688135474e+000
239,16:21:14:894,-0.000110424,-4.59E-05,0.005870846,0.000262226,0.110412284,0.080345568,0.970116466,0.709161995,7.2768685910543351e-001,8.7863091699972973e+000
240,16:21:15:420,-6.43E-05,6.33537E-05,0.005955072,0.000270553,0.110296098,0.080204099,0.968853671,0.70927999,7.2717077756068849e-001,8.7841155892916323e+000
241,16:21:15:947,9.89277E-05,-0.000117043,0.006025781,0.00022154,0.111026133,0.080847565,0.974758293,0.709712917,7.2818499891822086e-001,8.7795392306134978e+000
